iso3,anio,A,Dp,conexion,pob
EST,1998,3.366741,3.390305,10.8,1386156.0
EST,1999,3.37487,3.415674,14.5,1390244.0
EST,2000,3.378717,3.371617,28.5769538105646,1396985.0
EST,2001,3.382245,3.538041,31.5274897673756,1388115.0
EST,2002,3.385375,3.410727,41.52,1379350.0
EST,2003,3.388399,3.499773,45.32,1370720.0
EST,2004,3.390652,3.515266,53.2,1362550.0
EST,2005,3.391343,3.456139,61.45,1354775.0
EST,2006,3.391798,3.464083,63.51,1346810.0
EST,2007,3.389408,3.626413,66.19,1340680.0
EST,2008,3.406896,3.619679,70.58,1337090.0
EST,2009,3.421701,3.7112,72.5,1334515.0
EST,2010,3.443612,3.761726,74.1,1331475.0
EST,2011,3.48617,3.765545,76.5,1327439.0
EST,2012,3.513693,3.61964,78.3899259259259,1322696.0
EST,2013,3.525092,3.612888,80.0043,1317997.0
EST,2014,3.518889,3.544109,84.2415280294352,1314545.0
EST,2015,3.5134,3.480025,88.4097035040431,1315407.0
EST,2016,3.51431,3.483847,87.2402327514547,1315790.0
EST,2017,3.493568,3.487412,88.1024568740199,1317384.0
EST,2018,3.467861,3.491639,89.3570077747426,1321977.0
EST,2019,3.434785,3.49324,90.2289281997919,1326898.0
EST,2020,3.888327,3.970625,89.05828666,1329522.0
EST,2021,4.000668,4.068224,90.97970174,1330932.0
EST,2022,4.033193,3.960014,91.52016546,1348840.0
EST,2023,4.517215,4.018742,93.18342241,1370286.0
ETH,1990,2.542131,3.416419,0.0,47609755.0
ETH,1991,2.53136,3.394237,,49717198.0
ETH,1992,2.520962,3.357358,,51853747.0
ETH,1993,2.510772,3.224577,,53708891.0
ETH,1994,2.500555,3.290218,,55611508.0
ETH,1995,2.49044,3.204349,1.75e-05,57537335.0
ETH,1996,2.479497,3.125966,0.0017,59467635.0
ETH,1997,2.468952,3.183752,0.00497,61404539.0
ETH,1998,2.458815,3.178414,0.00966,63363524.0
ETH,1999,2.448407,3.243514,0.0125,65374561.0
ETH,2000,2.438341,3.25962,0.0152637672082567,67411494.0
ETH,2001,2.432122,3.200417,0.0371623810686744,69487762.0
ETH,2002,2.426498,3.272131,0.0724022618698295,71635517.0
ETH,2003,2.424131,3.224379,0.105811658802603,73832663.0
ETH,2004,2.425282,3.184997,0.155334520794722,76077206.0
ETH,2005,2.42749,3.201321,0.219659818999505,78367470.0
ETH,2006,2.431281,3.226025,0.310592656856176,80703490.0
ETH,2007,2.429165,3.231609,0.37,83103217.0
ETH,2008,2.432348,3.274908,0.449999988,85543668.0
ETH,2009,2.434348,3.307417,0.540000021,88007636.0
ETH,2010,2.435813,3.328272,0.75,90538514.0
ETH,2011,2.442735,3.31346,1.100000024,93149970.0
ETH,2012,2.45475,3.391032,2.900000095,95798767.0
ETH,2013,2.504324,3.390156,4.599999905,98438751.0
ETH,2014,2.546132,3.418767,7.699999809,101115610.0
ETH,2015,2.593145,3.478898,13.8551755555556,103867135.0
ETH,2016,2.678853,3.515418,15.3669238595896,106718162.0
ETH,2017,2.764548,3.545714,15.62440014,109666481.0
ETH,2018,2.813266,3.588525,15.88619995,112664152.0
ETH,2019,2.865025,3.611581,15.98460007,115737383.0
ETH,2020,3.665485,4.482612,16.06959915,118917671.0
ETH,2021,3.861065,4.660347,16.6981031,122138588.0
ETH,2022,3.962118,4.518376,17.9836998,125384287.0
ETH,2023,4.717496,4.602931,20.33749962,128691692.0
FIN,1990,3.18641,3.142774,0.401,4986431.0
FIN,1991,3.155621,3.09748,1.4,5013740.0
FIN,1992,3.126179,3.088033,1.89,5041992.0
FIN,1993,3.10339,3.08688,2.57,5066447.0
FIN,1994,3.084993,3.082693,4.92,5088333.0
FIN,1995,3.067103,3.087319,13.9,5107790.0
FIN,1996,3.048697,3.076804,16.8,5124573.0
FIN,1997,3.030897,3.096902,19.5,5139835.0
FIN,1998,3.01818,3.078179,25.5,5153498.0
FIN,1999,3.009729,3.087673,32.3,5165474.0
FIN,2000,3.001904,3.098963,37.2484617371121,5176209.0
FIN,2001,3.004595,3.099834,43.1053633522263,5188008.0
FIN,2002,3.006942,3.116677,62.43,5200598.0
FIN,2003,3.022166,3.101039,69.22,5213014.0
FIN,2004,3.050934,3.111659,72.39,5228172.0
FIN,2005,3.079951,3.108554,74.48,5246096.0
FIN,2006,3.10901,3.096728,79.66,5266268.0
FIN,2007,3.139574,3.137158,80.78,5288720.0
FIN,2008,3.179067,3.156157,83.67,5313399.0
FIN,2009,3.252843,3.160461,82.49,5338871.0
FIN,2010,3.32145,3.169844,86.89,5363352.0
FIN,2011,3.399258,3.172686,88.70999491353,5388272.0
FIN,2012,3.494432,3.178768,89.879997974222,5413971.0
FIN,2013,3.569733,3.178076,91.5144,5438972.0
FIN,2014,3.63156,3.191027,86.5303927529377,5461512.0
FIN,2015,3.683575,3.086711,86.4221333325445,5479531.0
FIN,2016,3.743907,3.203363,87.7036499599455,5495303.0
FIN,2017,3.812846,3.150134,87.4689290730615,5508214.0
FIN,2018,3.874931,3.023152,88.8899599985585,5515525.0
FIN,2019,3.934203,3.094561,89.6073851129779,5521606.0
FIN,2020,4.516657,3.417901,92.17027106,5529543.0
FIN,2021,4.566978,3.371722,92.80806082,5541017.0
FIN,2022,4.812015,3.346362,92.98879471,5556106.0
FIN,2023,5.28255,3.391815,93.51385075,5583911.0
FJI,1990,3.007205,1.85182,0.0,773316.0
FJI,1991,3.004762,1.868891,,779656.0
FJI,1992,3.001587,1.986998,,785346.0
FJI,1993,2.994817,1.905763,0.00668,790369.0
FJI,1994,2.984724,1.97204,0.00791,794771.0
FJI,1995,2.97456,1.993874,0.00912,798746.0
FJI,1996,2.963935,1.969693,0.0644,803789.0
FJI,1997,2.953214,1.993545,0.223,812139.0
FJI,1998,2.939823,2.018059,0.633,822258.0
FJI,1999,2.92643,2.045957,0.942,831828.0
FJI,2000,2.912393,2.200303,1.4968547339902,840909.0
FJI,2001,2.906819,2.098191,1.8579785936093,849596.0
FJI,2002,2.9009,2.185344,6.15264970011985,858049.0
FJI,2003,2.902648,2.212432,6.72543473821551,866286.0
FJI,2004,2.91192,2.176998,7.4129434854202,874366.0
FJI,2005,2.91971,2.201134,8.45363663371359,882379.0
FJI,2006,2.925616,2.221034,9.6000384001536,890365.0
FJI,2007,2.932819,2.237148,10.89780045,897832.0
FJI,2008,2.938788,2.247547,13.0,903399.0
FJI,2009,2.955841,2.254997,17.0,907239.0
FJI,2010,2.974338,2.266867,20.0,910419.0
FJI,2011,2.988033,2.281286,28.0,912989.0
FJI,2012,3.022405,2.295403,33.74240112,914918.0
FJI,2013,3.061511,2.309327,35.20000076,916352.0
FJI,2014,3.10789,2.323189,37.40000153,917585.0
FJI,2015,3.167969,2.33656,42.5,918578.0
FJI,2016,3.219953,2.351733,49.41999817,919166.0
FJI,2017,3.277091,2.372897,53.6473999,918759.0
FJI,2018,3.328899,2.396628,58.2364006,917180.0
FJI,2019,3.371106,2.419519,63.21789932,914899.0
FJI,2020,4.024836,2.834763,68.62560272,914963.0
FJI,2021,4.305929,2.971244,70.56800079,916711.0
FJI,2022,4.331497,2.881307,72.56549835,919422.0
FJI,2023,5.040731,2.945851,74.1160965,924145.0
FRA,1990,6.236668,3.671989,0.0528,58261012.0
FRA,1991,6.234188,3.695718,0.14,58554242.0
FRA,1992,6.231137,3.724956,0.279,58846584.0
FRA,1993,6.232898,3.743668,0.591,59103094.0
FRA,1994,6.239253,3.762985,0.9,59324863.0
FRA,1995,6.244328,3.777705,1.64,59541294.0
FRA,1996,6.250782,3.74302,2.58,59754504.0
FRA,1997,6.260474,3.77891,4.26,59968066.0
FRA,1998,6.275624,3.779052,6.32,60190684.0
FRA,1999,6.293655,3.798347,9.13,60501986.0
FRA,2000,6.30784,3.821908,14.3079239430677,60918661.0
FRA,2001,6.323088,3.837725,26.3259035521688,61364377.0
FRA,2002,6.339081,3.843594,30.18,61812142.0
FRA,2003,6.36081,3.84904,36.14,62249855.0
FRA,2004,6.387549,3.847582,39.15,62707588.0
FRA,2005,6.412781,3.83744,42.87,63180854.0
FRA,2006,6.43482,3.824457,46.87,63622342.0
FRA,2007,6.464372,3.796998,66.09,64016890.0
FRA,2008,6.492275,3.775574,70.68,64375116.0
FRA,2009,6.54225,3.745272,71.58,64706436.0
FRA,2010,6.567926,3.732288,77.28,65026211.0
FRA,2011,6.616924,3.740497,77.8199989926706,65340830.0
FRA,2012,6.659538,3.712107,81.44,65657659.0
FRA,2013,6.667867,3.721113,81.9198,65997932.0
FRA,2014,6.721516,3.711721,83.7510996681821,66312067.0
FRA,2015,6.79174,3.778154,78.0060377071902,66548272.0
FRA,2016,6.871634,3.792155,79.2698113207547,66724104.0
FRA,2017,6.936106,3.785942,80.5024597243607,66918020.0
FRA,2018,7.025728,3.875123,82.0431867788484,67158348.0
FRA,2019,7.118699,3.848696,83.3397440866883,67382061.0
FRA,2020,8.416206,4.556646,84.70639801,67601110.0
FRA,2021,8.456956,4.592579,86.09548575,67842811.0
FRA,2022,8.817755,4.560469,85.33331734,68184457.0
FRA,2023,9.912993,4.672028,86.83635789,68372286.0
FSM,1990,2.972497,1.683994,0.0,100888.0
FSM,1991,2.97942,1.703017,,102754.0
FSM,1992,2.985297,1.722686,,104806.0
FSM,1993,2.986967,1.742719,,107066.0
FSM,1994,2.984451,1.762397,,109075.0
FSM,1995,2.980779,1.781433,,110230.0
FSM,1996,2.975547,1.802728,0.278,110710.0
FSM,1997,2.968743,1.824296,0.571,111071.0
FSM,1998,2.958408,1.847049,1.86,111377.0
FSM,1999,2.945976,1.871503,2.8,111680.0
FSM,2000,2.932816,1.896493,3.73486213690137,112044.0
FSM,2001,2.928774,1.924299,4.66052719883673,112365.0
FSM,2002,2.923698,1.952338,5.57009970478472,112448.0
FSM,2003,2.928562,1.981945,9.23250210039423,112285.0
FSM,2004,2.942514,2.012584,11.0178673081514,111925.0
FSM,2005,2.955877,2.043732,11.88140011,111412.0
FSM,2006,2.968624,2.077363,12.75030041,110729.0
FSM,2007,2.984313,2.111695,13.62110043,109880.0
FSM,2008,3.000276,2.147279,14.49,108936.0
FSM,2009,3.028967,2.183939,15.35,107957.0
FSM,2010,3.059271,2.220863,20.0,107540.0
FSM,2011,3.082543,2.259252,22.79999924,107698.0
FSM,2012,3.124559,2.298023,25.97439957,107890.0
FSM,2013,3.167832,2.337576,27.79999924,108121.0
FSM,2014,3.215604,2.377949,29.64999962,108396.0
FSM,2015,3.275564,2.418846,31.50110054,108716.0
FSM,2016,3.325051,2.457525,33.35219955,109075.0
FSM,2017,3.377318,2.496776,35.30410004,109481.0
FSM,2018,3.421403,2.534665,36.61460114,109909.0
FSM,2019,3.45373,2.57107,37.97370148,110282.0
FSM,2020,4.139536,3.086466,39.38330078,110916.0
FSM,2021,4.340922,3.225241,,111624.0
FSM,2022,4.403714,3.154265,39.0279007,112114.0
FSM,2023,5.100414,3.240496,39.39889908,112630.0
GAB,1990,4.19264,3.389141,0.0,983734.0
GAB,1991,4.202514,3.400802,,1010818.0
GAB,1992,4.212459,3.413207,,1038380.0
GAB,1993,4.233934,3.42632,,1066405.0
GAB,1994,4.266794,3.439424,,1094720.0
GAB,1995,4.3002,3.452948,,1123213.0
GAB,1996,4.334071,3.468083,0.0,1152015.0
GAB,1997,4.368879,3.707645,0.048,1181439.0
GAB,1998,4.413122,3.50119,0.17,1211736.0
GAB,1999,4.466798,3.832476,0.249,1243016.0
GAB,2000,4.520686,3.639938,1.21614061828589,1275572.0
GAB,2001,4.558831,3.65361,1.34762022159633,1309589.0
GAB,2002,4.59813,3.67476,1.93953010616212,1345135.0
GAB,2003,4.625202,3.598392,2.65958659385985,1382350.0
GAB,2004,4.637988,3.622132,2.97906980035019,1421609.0
GAB,2005,4.648191,3.642365,4.89326474972412,1463495.0
GAB,2006,4.655532,3.659568,5.48920080280135,1508337.0
GAB,2007,4.662638,3.67604,5.767000198,1556237.0
GAB,2008,4.656958,3.688041,7.5,1607175.0
GAB,2009,4.641219,3.70078,9.5,1661556.0
GAB,2010,4.624534,3.711997,13.0,1719879.0
GAB,2011,4.603697,3.722788,18.0,1781985.0
GAB,2012,4.594086,3.732685,24.0,1846889.0
GAB,2013,4.592704,3.742449,30.53800011,1913059.0
GAB,2014,4.592992,3.752068,38.07120132,1978399.0
GAB,2015,4.625574,3.761504,45.78450012,2040989.0
GAB,2016,4.683669,3.771972,48.0522995,2100306.0
GAB,2017,4.726431,3.783956,51.60490036,2156900.0
GAB,2018,4.755713,3.797852,55.42020035,2212318.0
GAB,2019,4.765677,4.051083,59.51760101,2267706.0
GAB,2020,5.772543,4.971417,63.91790009,2322539.0
GAB,2021,5.869574,5.154257,65.76809692,2376722.0
GAB,2022,6.050027,5.149077,67.67169952,2430747.0
GAB,2023,6.996404,5.257364,68.19789886,2484789.0
GBR,1990,5.825609,4.408328,0.0874,57247586.0
GBR,1991,5.834903,4.47409,0.174,57424897.0
GBR,1992,5.844791,4.294911,0.261,57580402.0
GBR,1993,5.861298,4.27684,0.52,57718614.0
GBR,1994,5.884442,4.269257,1.04,57865745.0
GBR,1995,5.910248,4.218199,1.9,58019030.0
GBR,1996,5.937025,4.171236,4.12,58166950.0
GBR,1997,5.965612,4.116289,7.39,58316954.0
GBR,1998,5.998525,4.279018,13.7,58487141.0
GBR,1999,6.03624,4.13859,21.3,58682466.0
GBR,2000,6.074711,4.237179,26.8217543508578,58892514.0
GBR,2001,6.129682,4.155641,33.4810948744147,59119673.0
GBR,2002,6.186624,4.282858,56.48,59370479.0
GBR,2003,6.260571,4.322427,64.82,59647577.0
GBR,2004,6.349185,4.338103,65.61,59987905.0
GBR,2005,6.434432,4.470115,70.0,60401206.0
GBR,2006,6.499524,4.574691,68.82,60846820.0
GBR,2007,6.565029,4.63345,75.09,61322463.0
GBR,2008,6.608069,4.706904,78.39,61806995.0
GBR,2009,6.673944,4.821882,83.56,62276270.0
GBR,2010,6.694867,4.904997,85.0,62766365.0
GBR,2011,6.759307,5.010616,85.3799985496322,63258810.0
GBR,2012,6.8526,5.136459,87.4799984242111,63711000.0
GBR,2013,6.979672,5.226196,89.8441,64138000.0
GBR,2014,7.161367,5.3659,91.6133009176453,64619000.0
GBR,2015,7.349466,5.465961,92.0002998740234,65087000.0
GBR,2016,7.553172,5.61281,94.7758006318882,65606000.0
GBR,2017,7.699922,5.631747,90.4245504868553,65964000.0
GBR,2018,7.836552,5.698062,90.692008988783,66287000.0
GBR,2019,8.006189,5.853983,92.5166285497138,66628000.0
GBR,2020,9.792509,7.175015,94.81820132,66740000.0
GBR,2021,10.011901,7.14804,96.19650269,66978000.0
GBR,2022,10.535601,7.339576,95.46530151,67636000.0
GBR,2023,11.889496,7.435386,95.44719696,68526000.0
GEO,1990,2.756431,3.509332,0.0,4802000.0
GEO,1991,2.759089,3.733411,,4835900.0
GEO,1992,2.763723,3.787119,,4873500.0
GEO,1993,2.772426,3.913274,,4911100.0
GEO,1994,2.78655,3.975622,,4836076.0
GEO,1995,2.802486,4.046858,0.0118,4657722.0
GEO,1996,2.818813,3.964589,0.0401,4491699.0
GEO,1997,2.833637,3.998128,0.0609,4349913.0
GEO,1998,2.848568,4.04813,0.103,4243607.0
GEO,1999,2.863017,4.038533,0.416,4157192.0
GEO,2000,2.875946,4.096884,0.484746298540492,4077131.0
GEO,2001,2.889151,4.154413,0.992344436138154,4014373.0
GEO,2002,2.900188,4.172004,1.58787562980332,3978515.0
GEO,2003,2.911861,4.162164,2.55881648068489,3951736.0
GEO,2004,2.923946,4.201306,3.88622135350273,3927340.0
GEO,2005,2.933724,4.218549,6.079500198,3902469.0
GEO,2006,2.941829,4.218489,7.52687684487832,3880347.0
GEO,2007,2.947341,4.225827,8.26,3860158.0
GEO,2008,2.958461,4.316853,10.01000023,3848449.0
GEO,2009,2.970828,4.217737,20.06999969,3814419.0
GEO,2010,2.981697,4.254294,26.9,3786695.0
GEO,2011,2.991618,4.280478,31.52000046,3756441.0
GEO,2012,2.998237,4.259989,36.93999863,3728874.0
GEO,2013,2.98907,4.247405,43.3,3717668.0
GEO,2014,2.973864,4.277043,49.1024547144647,3719414.0
GEO,2015,2.968586,4.27245,47.5697596438736,3725276.0
GEO,2016,2.969134,4.190148,58.4592896118725,3727505.0
GEO,2017,2.978032,4.041829,59.7055045962571,3728004.0
GEO,2018,2.991834,4.182704,62.7179081974285,3726549.0
GEO,2019,2.993711,3.901566,68.8467135616978,3720161.0
GEO,2020,3.563529,4.887494,72.53157487,3722716.0
GEO,2021,3.700115,4.752677,76.4427093,3708610.0
GEO,2022,3.75264,4.8463,78.71127536,3712502.0
GEO,2023,4.377708,4.905548,81.88425624,3715483.0
GHA,1990,3.035266,2.773768,0.0,15394648.0
GHA,1991,3.075661,2.7903,,15787496.0
GHA,1992,3.115457,2.806711,,16184855.0
GHA,1993,3.171875,2.822334,,16589519.0
GHA,1994,3.244507,2.991712,,16993190.0
GHA,1995,3.316685,2.979826,0.000348,17399017.0
GHA,1996,3.388296,3.071059,0.00565,17810181.0
GHA,1997,3.459841,3.14416,0.0275,18238958.0
GHA,1998,3.543597,3.171553,0.0322,18688036.0
GHA,1999,3.639634,3.039008,0.105,19149864.0
GHA,2000,3.735706,3.232572,0.153615297625799,19637087.0
GHA,2001,3.801296,3.180921,0.200008060324831,20167069.0
GHA,2002,3.867534,3.220938,0.830284033818738,20729388.0
GHA,2003,3.909168,3.294597,1.19305791098328,21296705.0
GHA,2004,3.925664,3.298397,1.71679770389504,21868298.0
GHA,2005,3.940287,3.312558,1.83119746104616,22449438.0
GHA,2006,3.952797,3.315845,2.72317597313987,23040702.0
GHA,2007,3.942017,3.336574,3.85,23642279.0
GHA,2008,3.929716,3.383481,4.27,24249946.0
GHA,2009,3.886925,3.404095,5.44,24862664.0
GHA,2010,3.845681,3.412746,7.8,25474995.0
GHA,2011,3.847803,3.44229,9.0,26095088.0
GHA,2012,3.867642,3.463939,10.6,26734268.0
GHA,2013,3.932524,3.474775,15.0,27386193.0
GHA,2014,3.979827,3.500532,19.0,28041592.0
GHA,2015,4.036319,3.541405,23.0,28696068.0
GHA,2016,4.131438,3.561908,28.0,29356742.0
GHA,2017,4.200775,3.600683,37.88420105,30008354.0
GHA,2018,4.229307,3.60419,43.0,30637585.0
GHA,2019,4.199036,3.652115,22.0732,31258945.0
GHA,2020,4.986123,4.373975,62.51760101,31887809.0
GHA,2021,5.183227,4.463172,68.6,32518665.0
GHA,2022,5.328211,4.354864,69.91329956,33149152.0
GHA,2023,6.084671,4.454374,70.67430115,33787914.0
GIN,1990,4.204136,2.144131,0.0,6434374.0
GIN,1991,4.260539,2.138144,,6697166.0
GIN,1992,4.310653,2.128441,,6914366.0
GIN,1993,4.384673,2.122138,,7128177.0
GIN,1994,4.48699,2.211923,0.000138,7345107.0
GIN,1995,4.592409,2.111769,0.000669,7553249.0
GIN,1996,4.698416,2.268697,0.00195,7770035.0
GIN,1997,4.807339,2.148092,0.0038,7931370.0
GIN,1998,4.946,2.273489,0.0062,8081990.0
GIN,1999,5.100335,2.280861,0.0608,8265123.0
GIN,2000,5.246605,2.308806,0.0954249236063846,8428832.0
GIN,2001,5.348143,2.375975,0.175541868491054,8539960.0
GIN,2002,5.462502,2.366191,0.402022748744397,8674066.0
GIN,2003,5.531054,2.280055,0.450960370842751,8870781.0
GIN,2004,5.547387,2.371378,0.508819332302937,9062726.0
GIN,2005,5.563801,2.314191,0.542299986,9245844.0
GIN,2006,5.577714,2.326414,0.637499988,9441171.0
GIN,2007,5.604819,2.387541,0.780025279059244,9662281.0
GIN,2008,5.613336,2.3726,0.92,9898870.0
GIN,2009,5.608771,2.415564,0.94,10143534.0
GIN,2010,5.638381,2.354154,1.0,10396086.0
GIN,2011,5.689541,2.373001,2.0,10656810.0
GIN,2012,5.748984,2.370543,3.099999905,10921581.0
GIN,2013,5.812064,2.247038,4.5,11191873.0
GIN,2014,5.858954,2.364123,6.400000095,11472924.0
GIN,2015,5.936107,2.346065,9.199999809,11767070.0
GIN,2016,6.045792,2.355098,13.10000038,12073030.0
GIN,2017,6.087376,2.426201,18.70000076,12385659.0
GIN,2018,6.155673,2.453077,21.8300230430563,12704774.0
GIN,2019,6.265338,2.467868,23.89049911,13034346.0
GIN,2020,7.721871,2.937925,26.14550018,13371183.0
GIN,2021,7.897825,2.961505,28.61330032,13710513.0
GIN,2022,8.11857,2.939528,31.31399918,14055137.0
GIN,2023,9.254806,2.974505,32.31560135,14405468.0
GMB,1990,3.672758,2.07679,0.0,1054696.0
GMB,1991,3.726325,2.080843,,1099959.0
GMB,1992,3.779466,2.085797,,1145582.0
GMB,1993,3.853421,2.090606,,1188365.0
GMB,1994,3.947716,2.225337,,1227226.0
GMB,1995,4.041879,2.09992,0.00922,1264313.0
GMB,1996,4.134224,2.165307,0.0355,1301410.0
GMB,1997,4.224582,2.278701,0.0513,1338889.0
GMB,1998,4.327854,2.124999,0.206,1376987.0
GMB,1999,4.443549,2.182696,0.716,1415779.0
GMB,2000,4.555653,2.305677,0.921794919066406,1455084.0
GMB,2001,4.627054,2.27171,1.33679116648397,1495011.0
GMB,2002,4.696991,2.305715,1.79677988296495,1535691.0
GMB,2003,4.736261,2.284415,2.436781193062,1577611.0
GMB,2004,4.745255,2.39173,3.30800347812937,1621312.0
GMB,2005,4.753624,2.369761,3.799000025,1667037.0
GMB,2006,4.761993,2.253046,5.23769115841218,1715275.0
GMB,2007,4.760986,2.319925,6.20503741852418,1765774.0
GMB,2008,4.756071,2.270316,6.880000114,1817852.0
GMB,2009,4.706872,2.212427,7.630000114,1871422.0
GMB,2010,4.692008,2.211716,9.2,1926630.0
GMB,2011,4.716453,2.214901,10.87030029,1983784.0
GMB,2012,4.762391,2.327657,12.44919968,2043094.0
GMB,2013,4.864887,2.22896,14.0,2103820.0
GMB,2014,4.97062,2.286965,15.56000042,2164528.0
GMB,2015,5.0794,2.432617,17.59950066,2224529.0
GMB,2016,5.17563,2.268402,19.90640068,2283769.0
GMB,2017,5.242286,2.485898,22.5156002,2342189.0
GMB,2018,5.356924,2.489487,28.30900002,2399632.0
GMB,2019,5.430772,2.399019,31.11829948,2456844.0
GMB,2020,7.097347,2.996533,36.01100159,2515733.0
GMB,2021,7.299777,2.987215,41.67309952,2576010.0
GMB,2022,7.53124,3.032071,48.22539902,2636470.0
GMB,2023,8.940728,3.075408,48.72829819,2697845.0
GNB,1990,3.657959,2.07877,0.0,973669.0
GNB,1991,3.708533,2.076022,,994639.0
GNB,1992,3.760053,2.185935,,1024356.0
GNB,1993,3.834409,2.072193,,1058745.0
GNB,1994,3.931499,2.120089,,1092031.0
GNB,1995,4.029179,2.119228,,1119949.0
GNB,1996,4.127757,2.073211,,1143535.0
GNB,1997,4.226643,2.077703,0.0164,1165545.0
GNB,1998,4.337113,2.250524,0.0241,1187473.0
GNB,1999,4.46068,2.249337,0.118,1210206.0
GNB,2000,4.581348,2.29693,0.230103170591588,1234741.0
GNB,2001,4.6576,2.388464,0.299569144677667,1261273.0
GNB,2002,4.731962,2.248933,1.02299323436117,1289307.0
GNB,2003,4.772395,2.366251,1.35419747762901,1318806.0
GNB,2004,4.778873,2.32653,1.80814220342991,1349563.0
GNB,2005,4.782498,2.32356,1.90139997,1381585.0
GNB,2006,4.782525,2.426785,2.057199955,1415303.0
GNB,2007,4.767037,2.282603,2.20630002,1450986.0
GNB,2008,4.744735,2.420771,2.35488871087933,1488054.0
GNB,2009,4.668572,2.365414,2.30328059172582,1526377.0
GNB,2010,4.621552,2.232874,2.450000048,1566347.0
GNB,2011,4.610816,2.40161,2.671999931,1608076.0
GNB,2012,4.617057,2.366581,2.894000053,1651417.0
GNB,2013,4.687933,2.237727,3.099999905,1695973.0
GNB,2014,4.765878,2.440165,3.319999933,1741122.0
GNB,2015,4.869235,2.258256,6.099999905,1786457.0
GNB,2016,4.978906,2.274393,13.80000019,1831893.0
GNB,2017,5.066728,2.285516,14.80000019,1877072.0
GNB,2018,5.172944,2.238887,15.69999981,1922168.0
GNB,2019,5.258926,2.257476,17.92149925,1967696.0
GNB,2020,6.706193,2.94033,20.45730019,2013255.0
GNB,2021,6.766134,2.75996,23.3519001,2058841.0
GNB,2022,7.058588,2.944053,27.67379951,2105529.0
GNB,2023,8.218108,2.989573,28.71240044,2153339.0
GNQ,1990,3.788934,3.201259,0.0,474274.0
GNQ,1991,3.794033,3.189219,,492217.0
GNQ,1992,3.801224,3.378605,,510770.0
GNQ,1993,3.821971,3.171659,,530023.0
GNQ,1994,3.856342,3.254188,,550138.0
GNQ,1995,3.892739,3.250783,,571264.0
GNQ,1996,3.931123,3.163159,,593492.0
GNQ,1997,3.971614,3.166534,0.0415,616893.0
GNQ,1998,4.022108,3.400912,0.0944,641474.0
GNQ,1999,4.082478,3.184548,0.0974,667214.0
GNQ,2000,4.142243,3.295028,0.132354665123789,703279.0
GNQ,2001,4.184179,3.303146,0.16526042288306,749836.0
GNQ,2002,4.226696,3.213825,0.321197997152044,797957.0
GNQ,2003,4.256486,3.423029,0.520524272046806,847862.0
GNQ,2004,4.272085,3.479605,0.843930284607049,899917.0
GNQ,2005,4.286041,3.341391,1.149799943,947367.0
GNQ,2006,4.299792,3.467574,1.279199958,990343.0
GNQ,2007,4.321552,3.383491,1.557100058,1036044.0
GNQ,2008,4.318792,3.2915,1.820000052,1084530.0
GNQ,2009,4.326304,3.522374,2.130000114,1135673.0
GNQ,2010,4.330575,3.491707,6.0,1189085.0
GNQ,2011,4.325634,3.435235,11.5,1241835.0
GNQ,2012,4.34775,3.724304,13.94320011,1293483.0
GNQ,2013,4.380457,3.439837,16.39999962,1346218.0
GNQ,2014,4.416019,3.469192,18.86000061,1399828.0
GNQ,2015,4.446106,3.489654,21.31999969,1453923.0
GNQ,2016,4.521743,3.428519,23.78000069,1508186.0
GNQ,2017,4.598166,3.459718,26.23999977,1562396.0
GNQ,2018,4.642215,3.48945,29.39999962,1616422.0
GNQ,2019,4.688858,3.524804,49.13370132,1670177.0
GNQ,2020,5.861603,4.377642,55.00130081,1716468.0
GNQ,2021,5.873317,4.428472,58.71730042,1758786.0
GNQ,2022,6.122767,4.378223,63.65950012,1803545.0
GNQ,2023,7.133553,4.487308,63.51950073,1847549.0
GRC,1990,5.637653,4.504405,0.0,10196792.0
GRC,1991,5.634727,4.582283,0.0488,10319927.0
GRC,1992,5.630935,4.527799,0.0483,10399061.0
GRC,1993,5.634247,4.360468,0.191,10460415.0
GRC,1994,5.644008,4.585789,0.378,10512922.0
GRC,1995,5.653796,4.275294,0.75,10562153.0
GRC,1996,5.662141,4.493648,1.4,10608800.0
GRC,1997,5.670478,4.496767,1.85,10661259.0
GRC,1998,5.684741,4.328234,3.22,10720509.0
GRC,1999,5.703734,4.627818,6.88,10761698.0
GRC,2000,5.718499,4.542157,9.13883730776798,10805808.0
GRC,2001,5.740701,4.374069,10.9350258080278,10862132.0
GRC,2002,5.76179,4.486793,14.67,10902022.0
GRC,2003,5.794239,4.408305,17.8,10928070.0
GRC,2004,5.83679,4.33585,21.42,10955141.0
GRC,2005,5.876902,4.347664,24.0,10987314.0
GRC,2006,5.923511,4.358485,32.25,11020362.0
GRC,2007,5.969199,4.370207,35.88,11048473.0
GRC,2008,6.06431,4.374789,38.2,11077841.0
GRC,2009,6.178626,4.56916,42.4,11107017.0
GRC,2010,6.326151,4.606508,44.4,11121341.0
GRC,2011,6.519485,4.494311,51.6499951676815,11104899.0
GRC,2012,6.706457,4.820762,55.0699934418411,11045011.0
GRC,2013,6.892159,4.773108,59.8663,10965211.0
GRC,2014,7.044722,4.568677,63.2073404784561,10892413.0
GRC,2015,7.181268,4.907926,66.8349594911035,10820883.0
GRC,2016,7.309545,4.642831,69.0879154723892,10775971.0
